time_real,x_smooth_cm,y_smooth_cm,vx,vy,ax,ay,v_total,a_total
0.3458333333333333,12.204375384202613,-7.765736235572237,210.1960364849084,-3.149251411256537,-326.28852962086887,929.2131643846885,210.21962691056288,984.8356763582211
0.35,13.036299114361608,-8.057307079728186,210.2906734199731,2.519044259741902,-343.6148626286627,868.6168911794475,210.3057605283515,934.1126685050166
0.3541666666666667,13.877678603900023,-8.328869220781659,210.1514278268998,8.236902147189463,-358.0703049143864,801.9883982131956,210.31278889945577,878.2936491459158
0.3583333333333333,14.723840762991182,-8.580256208516188,209.85537281391262,13.995866580090663,-369.9219012156889,729.666317132674,210.32156755833188,818.0801594935485
0.3625,15.578487721865901,-8.807294303754336,209.35691433772274,19.710741679659154,-379.39770697154955,652.3164061923937,210.2827404200707,754.6252804160683
0.3666666666666666,16.428897135646803,-9.010191569266631,208.80647012992898,25.419131878795145,-387.83051702867016,569.4204273040532,210.34798366894915,688.9500221132562
0.3708333333333333,17.283492772371453,-9.189149132398008,208.10925677927963,31.039702943732582,-394.56531116893143,481.9661519793364,210.41132554132943,622.8749123472581
0.375,18.1419001190528,-9.344361185067651,207.29335776629247,36.53691442425362,-399.71956862348384,390.42694865464324,210.48867496772684,558.7565979711733
0.3791666666666666,19.043796746037145,-9.484029561691068,205.96022469269997,41.99423111689579,-399.68185766246245,293.725434348121,210.19783443833742,496.0042521264402
0.3833333333333333,19.93292664141977,-9.595563690478901,204.63227154984222,47.295510718627895,-398.90629020270984,192.69661922083208,210.02674090168662,443.0104010318798
0.3875,20.842104078288752,-9.683532629872884,202.9768375931319,52.48934337663815,-394.0050157715458,86.5902468987292,209.6538284110721,403.407763077409
0.3916666666666666,21.73698898990519,-9.748109765515006,201.30594374031747,57.582120779236774,-388.1810372157051,-24.53820276364822,209.3795205329654,388.95583431635333
0.3958333333333333,22.634338751810184,-9.789461547621874,199.56747109962427,62.45377239828684,-381.9837840624456,-135.74705986498822,209.11157119556148,405.3873154757728
0.4,23.533341919198623,-9.803740202023059,197.80488315157217,67.01876945456493,-376.5812734338851,-244.4983128104681,208.84991562797254,448.99095811413844
0.4041666666666667,24.42916588745281,-9.79548011003161,196.01991097841153,71.31025551517088,-371.1946141923212,-351.2691650494443,208.58801030170295,511.05329264169694
0.4083333333333333,25.32535327201302,-9.76481998016155,194.21468514291246,75.27677748919909,-366.59630578711796,-454.94580097675833,208.29291191569388,584.267518559047
0.4125,26.22104408009409,-9.70788429653958,192.39539759312817,78.90861468400512,-362.8604918026982,-555.5830612780866,207.94845151230788,663.5814000485744
0.4166666666666667,27.115364448059672,-9.625172409815221,190.56863975762997,82.15717695240485,-359.6619631377648,-652.0837487378562,207.52399423647884,744.694530056537
0.4208333333333333,28.00341935246108,-9.517169799786261,188.73774064074604,85.05400993941822,-357.01414233775597,-744.8879950132069,207.01719578080505,826.0249529789997
0.425,28.89269627886827,-9.384348075399497,186.9100906320886,87.54965795673442,-355.3745464520607,-832.8794278236114,206.39846072206248,905.5270341396739
0.4291666666666666,29.777891013716985,-9.227164974750112,185.05500962775815,89.63266922946231,-354.06271634295126,-915.6700716885656,205.61948346770998,981.7393173802769
0.4333333333333333,30.654066921004457,-9.046064365081977,183.2575603463721,91.29112592210357,-354.28374092476844,-992.8617244262549,204.7374003357217,1054.178055602717
0.4375,31.528669873746345,-8.84548353174859,181.44572976628615,92.5932459913679,-354.9622825559542,-1065.6286670132833,203.7058223361279,1123.193072449185
0.4416666666666666,32.392346756863475,-8.617449509381974,179.70904147191288,93.40724081387867,-357.34817196892993,-1132.0775535379746,202.53457043975388,1187.1382831136657
0.4458333333333333,33.25251570166894,-8.366753290045724,177.93414952385996,93.76199283119573,-359.9711930182781,-1191.8172126756679,201.12650960640806,1244.9929832063315
0.45,34.09979585138058,-8.093783257578126,176.20764798273456,93.64378654548186,-363.24603844166614,-1244.815558151016,199.54521784844422,1296.7318374507468
0.4541666666666666,34.9415775956088,-7.794906636005072,174.49745856282075,92.99997042426766,-367.6263902754358,-1290.2922926548965,197.73304616021574,1341.6420399315073
0.4583333333333333,35.768452335868744,-7.470858580449423,172.85243773165124,91.77736029439731,-373.2010929871183,-1327.0524261406265,195.70653819528357,1378.5308112380017
0.4624999999999999,36.58377543110707,-7.122353439756744,171.32184143727838,90.00277461474417,-381.24170904945504,-1355.4370190964928,193.52434676756408,1408.0322274209975
0.4666666666666667,37.38649963204536,-6.754092045456507,169.83631986151966,87.66036732470018,-389.93108147542705,-1375.00312752247,191.12486898257322,1429.2235126099663
0.4708333333333333,38.17957110751442,-6.362365331892135,168.40745793944248,84.73375972296739,-400.14589423388094,-1385.2975807172759,188.52289496614108,1441.9313866524196
0.475,38.96154035354642,-5.955846742425863,167.00870353251594,81.24451044158013,-411.2549041871377,-1385.8218269925871,185.72177452443165,1445.556201739332
0.4791666666666667,39.73495821970827,-5.538432599207899,165.65590270134624,77.20638824244563,-423.40384182868905,-1376.7705571744164,182.76406781761324,1440.4054916507525
0.4833333333333333,40.4979868181934,-5.109630487014423,164.32669785286012,72.5906305281584,-436.37232174556647,-1357.1512699016782,179.64593863402754,1425.5807141587438
0.4875,41.248788261195,-4.668947990621827,163.07953298705993,67.3680752207979,-451.1207590235089,-1326.7356540679086,176.44656879132745,1401.3341625026303
0.4916666666666666,41.98552466090664,-4.215892694806414,161.93464845026259,61.50916076192244,-467.8747802598694,-1284.9171384523204,173.2229985491134,1367.4497660578688
